customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PredictedChurn,ActualChurn,Contract,gender,PaymentMethod,CustomerSegment
8984-EYLLL,0,1,0,64.0,1,1,105.25,6823.4,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0,0,Two year,Male,Electronic check,Loyal
6890-PFRQX,0,0,0,18.0,1,0,69.5,1199.4,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Loyal
1282-IHQAC,1,0,0,70.0,0,1,44.05,3011.65,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
2475-MROZF,0,0,0,30.0,1,1,95.0,2852.4,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
5423-BHIXO,0,0,0,32.0,1,1,54.2,1739.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
4188-FRABG,0,1,0,57.0,1,1,103.05,5925.75,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
4130-MZLCC,0,0,0,5.0,1,0,50.55,244.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Dormant
1891-FZYSA,1,1,0,69.0,1,1,89.95,6143.15,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
8908-NMQTX,0,0,0,72.0,0,1,65.6,4566.5,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
4226-KKDON,0,0,0,8.0,1,1,66.65,520.95,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Dormant
2296-DKZFP,0,1,0,65.0,1,0,71.0,4386.2,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
9668-PUGNU,0,1,0,71.0,1,1,24.5,1816.2,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0,Two year,Male,Electronic check,Loyal
1226-JZNKR,0,1,1,8.0,1,0,19.8,160.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0,One year,Female,Electronic check,Dormant
2604-XVDAM,0,0,0,12.0,1,0,43.8,540.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
9167-APMXZ,0,0,0,22.0,1,1,84.15,1821.95,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
4116-IQRFR,0,1,1,4.0,1,0,24.1,73.1,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Dormant
6778-YSNIH,0,0,0,2.0,1,1,59.0,114.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Dormant
5003-XZWWO,0,1,0,71.0,1,0,84.2,5956.85,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
2419-FSORS,0,1,0,72.0,1,1,108.4,7719.5,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0,Two year,Male,Electronic check,Loyal
7337-CINUD,0,1,1,8.0,1,0,19.5,159.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Dormant
7851-WZEKY,0,0,0,2.0,1,1,95.15,196.9,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
3407-JMJQQ,0,1,1,71.0,1,1,109.0,7661.8,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
8791-GFXLZ,0,0,0,12.0,1,1,49.05,593.05,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Loyal
0206-OYVOC,0,1,1,46.0,1,1,19.25,864.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
1670-SVOWZ,0,1,1,14.0,1,1,89.65,1208.35,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0,1,Month-to-month,Female,Credit card (automatic),Loyal
5063-IUOKK,0,0,0,13.0,1,0,19.75,265.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
7683-CBDKJ,0,1,1,14.0,1,1,65.45,937.6,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
1309-XGFSN,1,1,1,52.0,1,1,80.85,4079.55,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
2037-SGXHH,0,1,1,38.0,1,1,94.65,3624.3,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
1568-BEKZM,1,1,0,70.0,1,0,90.05,6333.4,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
2799-ARNLO,1,1,0,5.0,1,1,69.35,341.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
6088-BXMRG,0,1,1,32.0,1,1,98.85,3089.6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
1456-TWCGB,0,0,0,4.0,1,0,49.25,208.45,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
6686-YPGHK,1,0,0,47.0,1,0,85.5,4042.3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1,Month-to-month,Male,Mailed check,Loyal
9812-GHVRI,0,0,0,40.0,1,0,83.85,3532.25,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
3162-ZJZFU,0,1,1,53.0,1,1,92.55,4779.45,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
7799-DSEWS,0,0,0,18.0,1,1,68.35,1299.8,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
3898-GUYTS,1,0,0,45.0,1,1,97.05,4385.05,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
5204-QZXPU,0,0,0,19.0,0,1,39.65,733.35,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
2995-UPRYS,1,1,0,40.0,1,1,99.2,4062.2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,1,One year,Female,Credit card (automatic),Loyal
4763-PGDPO,0,0,0,4.0,1,0,70.4,281.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
2908-WGAXL,0,1,1,56.0,1,1,24.95,1468.9,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
7776-QGYJC,0,1,1,39.0,1,1,81.5,3107.3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0,Month-to-month,Female,Bank transfer (automatic),Loyal
4626-GYCZP,0,0,0,7.0,1,1,93.85,635.6,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
4822-YCXMX,0,0,0,25.0,1,1,84.8,2043.45,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
0083-PIVIK,0,0,0,64.0,1,0,81.25,5567.55,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
9714-EDSUC,0,0,0,4.0,1,1,94.9,360.55,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
4760-THGOT,0,1,0,43.0,1,1,94.1,4107.3,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
8623-ULFNQ,1,0,0,26.0,1,1,66.05,1652.4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
5614-DNZCE,0,0,0,58.0,1,1,64.9,3795.45,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
4325-NFSKC,1,0,0,19.0,1,1,90.6,1660.0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
6769-DYBQN,1,0,0,46.0,1,0,85.0,3969.4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Loyal
5686-CMAWK,0,0,0,17.0,1,0,86.75,1410.25,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
7764-BDPEE,0,0,1,3.0,1,0,20.85,60.65,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
3696-XRIEN,0,0,0,50.0,1,1,82.5,4179.1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
4063-EIKNQ,0,1,1,11.0,1,0,20.95,267.35,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0,Month-to-month,Male,Bank transfer (automatic),Dormant
1891-UAWWU,1,1,0,20.0,1,0,90.8,1951.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
4877-TSOFF,0,1,1,55.0,1,1,75.75,4264.25,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
2478-EEWWM,0,1,0,59.0,0,1,44.3,2666.75,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
2235-EZAIK,0,1,0,72.0,1,0,79.2,5401.9,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
1355-KUSBG,0,1,1,7.0,1,0,48.8,349.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Dormant
5820-PTRYM,1,1,0,56.0,1,1,68.45,4014.0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
2070-XYMFH,1,0,0,23.0,1,1,79.35,1835.3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Loyal
6435-SRWBJ,0,0,0,5.0,1,1,82.75,417.75,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
3796-ENZGF,0,1,0,63.0,1,0,67.25,4234.15,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
3932-CMDTD,0,0,0,4.0,1,1,105.65,443.9,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0,1,One year,Female,Electronic check,Dormant
0816-TSPHQ,0,0,0,2.0,1,0,20.75,44.2,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
3521-HTQTV,0,0,0,34.0,1,0,26.1,980.35,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
7225-CBZPL,1,1,0,17.0,1,1,94.8,1563.9,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,0,Month-to-month,Male,Electronic check,At Risk
7931-PXHFC,0,0,0,38.0,1,1,62.3,2354.8,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,0,1,One year,Male,Mailed check,Loyal
7401-JIXNM,0,1,1,54.0,1,0,91.3,4965.0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
1460-UZPRJ,0,1,0,60.0,1,0,19.95,1258.15,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
9084-OAYKL,0,0,0,58.0,1,0,20.8,1212.25,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
8388-DMKAE,0,0,0,8.0,1,0,20.25,174.65,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Dormant
4320-QMLLA,0,0,0,7.0,1,0,54.85,370.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
4480-MBMLB,0,0,0,36.0,1,1,104.8,3886.45,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
